drive_id,start_yardline,start_time_left,start_posteam_score,start_defteam_score,drive_result,time_elapsed,posteam_score_change,defteam_score_change,next_drive_start_yardline
2018_08_SF_ARI_4,95,3004.0,0.0,0.0,SAFETY,47.0,0.0,2.0,57.0
2018_08_SF_ARI_5,57,2940.0,2.0,0.0,PUNT,117.0,0.0,0.0,91.0
2018_08_SF_ARI_6,91,2816.0,0.0,2.0,FIELD_GOAL,389.0,3.0,0.0,75.0
2018_08_SF_ARI_7,75,2423.0,2.0,3.0,PUNT,149.0,0.0,0.0,79.0
2018_08_SF_ARI_8,79,2267.0,3.0,2.0,INTERCEPTION,80.0,0.0,0.0,12.0
2018_08_SF_ARI_9,12,2173.0,2.0,3.0,FIELD_GOAL,97.0,3.0,0.0,75.0
2018_08_SF_ARI_10,75,2072.0,3.0,5.0,PUNT,231.0,0.0,0.0,92.0
2018_08_SF_ARI_11,92,1835.0,5.0,3.0,END_HALF,4.0,0.0,0.0,75.0
2018_08_SF_ARI_12,75,1800.0,3.0,5.0,PUNT,81.0,0.0,0.0,71.0
2018_08_SF_ARI_13,71,1709.0,5.0,3.0,PUNT,106.0,0.0,0.0,86.0
2018_08_SF_ARI_14,86,1597.0,3.0,5.0,PUNT,211.0,0.0,0.0,70.0
2018_08_SF_ARI_15,70,1376.0,5.0,3.0,TOUCHDOWN,94.0,7.0,0.0,75.0
2018_08_SF_ARI_16,75,1282.0,3.0,12.0,PUNT,85.0,0.0,0.0,75.0
2018_08_SF_ARI_17,75,1187.0,12.0,3.0,FIELD_GOAL,370.0,3.0,0.0,75.0
2018_08_SF_ARI_18,75,813.0,3.0,15.0,TOUCHDOWN,147.0,7.0,0.0,75.0
2018_08_SF_ARI_19,75,666.0,15.0,10.0,PUNT,247.0,0.0,0.0,83.0
2018_08_SF_ARI_20,83,412.0,10.0,15.0,FUMBLE,116.0,0.0,0.0,70.0
2018_08_SF_ARI_21,70,284.0,15.0,10.0,PUNT,141.0,0.0,0.0,73.0
2018_08_SF_ARI_22,73,136.0,10.0,15.0,TOUCHDOWN,102.0,8.0,0.0,75.0
2018_08_SF_ARI_23,75,34.0,15.0,18.0,END_GAME,27.0,0.0,0.0,45.0
2018_08_TB_CIN_1,75,3600.0,0.0,0.0,DOWNS,132.0,0.0,0.0,79.0
2018_08_TB_CIN_2,79,3464.0,0.0,0.0,INTERCEPTION,305.0,0.0,0.0,75.0
2018_08_TB_CIN_3,75,3147.0,0.0,0.0,PUNT,67.0,0.0,0.0,66.0
2018_08_TB_CIN_4,66,3068.0,0.0,0.0,PUNT,92.0,0.0,0.0,63.0
2018_08_TB_CIN_5,63,2966.0,0.0,0.0,TOUCHDOWN,82.0,7.0,0.0,75.0
2018_08_TB_CIN_6,75,2884.0,0.0,7.0,INTERCEPTION,172.0,0.0,0.0,58.0
2018_08_TB_CIN_7,58,2701.0,7.0,0.0,TOUCHDOWN,297.0,7.0,0.0,75.0
2018_08_TB_CIN_8,75,2404.0,0.0,14.0,PUNT,199.0,0.0,0.0,68.0
2018_08_TB_CIN_9,68,2198.0,14.0,0.0,TOUCHDOWN,91.0,7.0,0.0,75.0
2018_08_TB_CIN_10,75,2107.0,0.0,21.0,TOUCHDOWN,31.0,6.0,0.0,75.0
2018_08_TB_CIN_11,75,2076.0,21.0,6.0,TOUCHDOWN,122.0,6.0,0.0,60.0
2018_08_TB_CIN_12,60,1954.0,6.0,27.0,FIELD_GOAL,148.0,3.0,0.0,75.0
2018_08_TB_CIN_14,75,1800.0,9.0,27.0,TOUCHDOWN,342.0,7.0,0.0,75.0
2018_08_TB_CIN_15,75,1458.0,27.0,16.0,PUNT,41.0,0.0,0.0,70.0
2018_08_TB_CIN_16,70,1410.0,16.0,27.0,INTERCEPTION,176.0,0.0,0.0,61.0
2018_08_TB_CIN_17,61,1226.0,27.0,16.0,PUNT,97.0,0.0,0.0,90.0
2018_08_TB_CIN_18,90,1123.0,16.0,27.0,INTERCEPTION,86.0,0.0,6.0,75.0
2018_08_TB_CIN_19,75,1030.0,16.0,34.0,FIELD_GOAL,251.0,3.0,0.0,75.0
2018_08_TB_CIN_20,75,774.0,34.0,19.0,PUNT,85.0,0.0,0.0,68.0
2018_08_TB_CIN_21,68,676.0,19.0,34.0,TOUCHDOWN,79.0,7.0,0.0,75.0
2018_08_TB_CIN_22,75,597.0,34.0,26.0,PUNT,117.0,0.0,0.0,85.0
2018_08_TB_CIN_23,85,468.0,26.0,34.0,PUNT,72.0,0.0,0.0,70.0
2018_08_TB_CIN_24,70,384.0,34.0,26.0,PUNT,182.0,0.0,0.0,88.0
2018_08_TB_CIN_25,88,196.0,26.0,34.0,TOUCHDOWN,131.0,8.0,0.0,76.0
2018_08_TB_CIN_26,76,58.0,34.0,34.0,FIELD_GOAL,53.0,3.0,0.0,26.0
2018_08_WAS_NYG_1,75,3600.0,0.0,0.0,PUNT,196.0,0.0,0.0,93.0
2018_08_WAS_NYG_2,93,3392.0,0.0,0.0,PUNT,180.0,0.0,0.0,73.0
2018_08_WAS_NYG_3,73,3201.0,0.0,0.0,TOUCHDOWN,328.0,7.0,0.0,75.0
2018_08_WAS_NYG_4,75,2873.0,0.0,7.0,PUNT,200.0,0.0,0.0,98.0
2018_08_WAS_NYG_5,98,2664.0,7.0,0.0,PUNT,190.0,0.0,0.0,70.0
2018_08_WAS_NYG_6,70,2463.0,0.0,7.0,INTERCEPTION,263.0,0.0,0.0,91.0
2018_08_WAS_NYG_7,91,2193.0,7.0,0.0,MISSED_FG,190.0,0.0,0.0,69.0
2018_08_WAS_NYG_8,69,1999.0,0.0,7.0,FIELD_GOAL,120.0,3.0,0.0,78.0
2018_08_WAS_NYG_9,78,1871.0,7.0,3.0,PUNT,30.0,0.0,0.0,63.0
2018_08_WAS_NYG_10,63,1828.0,3.0,7.0,END_HALF,0.0,0.0,0.0,75.0
2018_08_WAS_NYG_11,75,1800.0,3.0,7.0,PUNT,178.0,0.0,0.0,85.0
2018_08_WAS_NYG_12,85,1614.0,7.0,3.0,PUNT,196.0,0.0,0.0,90.0
2018_08_WAS_NYG_13,90,1406.0,3.0,7.0,PUNT,68.0,0.0,0.0,55.0
2018_08_WAS_NYG_14,55,1331.0,7.0,3.0,FIELD_GOAL,135.0,3.0,0.0,75.0
2018_08_WAS_NYG_15,75,1191.0,3.0,10.0,INTERCEPTION,49.0,0.0,0.0,40.0
2018_08_WAS_NYG_16,40,1127.0,10.0,3.0,FUMBLE,172.0,0.0,0.0,39.0
2018_08_WAS_NYG_17,39,943.0,3.0,10.0,DOWNS,80.0,0.0,0.0,68.0
2018_08_WAS_NYG_18,68,860.0,10.0,3.0,FIELD_GOAL,263.0,3.0,0.0,69.0
2018_08_WAS_NYG_19,69,585.0,3.0,13.0,PUNT,104.0,0.0,0.0,86.0
2018_08_WAS_NYG_20,86,473.0,13.0,3.0,PUNT,147.0,0.0,0.0,86.0
2018_08_WAS_NYG_21,86,312.0,3.0,13.0,FIELD_GOAL,61.0,3.0,0.0,75.0
2018_08_WAS_NYG_22,75,248.0,13.0,6.0,TOUCHDOWN,62.0,7.0,0.0,70.0
2018_08_WAS_NYG_23,70,186.0,6.0,20.0,TOUCHDOWN,169.0,7.0,0.0,59.0
2018_08_WAS_NYG_24,59,16.0,20.0,13.0,END_GAME,0.0,0.0,0.0,59.0
2018_09_ATL_WAS_1,75,3600.0,0.0,0.0,PUNT,118.0,0.0,0.0,81.0
2018_09_ATL_WAS_2,81,3470.0,0.0,0.0,TOUCHDOWN,184.0,7.0,0.0,74.0
2018_09_ATL_WAS_3,74,3278.0,0.0,7.0,PUNT,179.0,0.0,0.0,90.0
2018_09_ATL_WAS_4,90,3088.0,7.0,0.0,INTERCEPTION,307.0,0.0,0.0,67.0
2018_09_ATL_WAS_5,67,2774.0,0.0,7.0,PUNT,159.0,0.0,0.0,86.0
2018_09_ATL_WAS_6,86,2609.0,7.0,0.0,TOUCHDOWN,259.0,7.0,0.0,80.0
2018_09_ATL_WAS_7,80,2345.0,0.0,14.0,TOUCHDOWN,355.0,7.0,0.0,75.0
2018_09_ATL_WAS_8,75,1990.0,14.0,7.0,TOUCHDOWN,162.0,7.0,0.0,78.0
2018_09_ATL_WAS_9,78,1823.0,7.0,21.0,END_HALF,22.0,0.0,0.0,75.0
2018_09_ATL_WAS_10,75,1800.0,21.0,7.0,TOUCHDOWN,302.0,7.0,0.0,77.0
2018_09_ATL_WAS_11,77,1493.0,7.0,28.0,PUNT,171.0,0.0,0.0,77.0
2018_09_ATL_WAS_12,77,1315.0,28.0,7.0,PUNT,51.0,0.0,0.0,77.0
2018_09_ATL_WAS_13,77,1257.0,7.0,28.0,TOUCHDOWN,222.0,7.0,0.0,75.0
2018_09_ATL_WAS_14,75,1035.0,28.0,14.0,PUNT,87.0,0.0,0.0,85.0
2018_09_ATL_WAS_15,85,937.0,14.0,28.0,PUNT,100.0,0.0,0.0,81.0
2018_09_ATL_WAS_16,81,832.0,28.0,14.0,FIELD_GOAL,399.0,3.0,0.0,75.0
2018_09_ATL_WAS_17,75,429.0,14.0,31.0,INTERCEPTION,0.0,0.0,0.0,56.0
2018_09_ATL_WAS_18,56,421.0,31.0,14.0,TOUCHDOWN,196.0,7.0,0.0,74.0
2018_09_ATL_WAS_19,74,218.0,14.0,38.0,END_GAME,201.0,0.0,0.0,20.0
2018_09_CHI_BUF_1,75,3599.0,0.0,0.0,PUNT,288.0,0.0,0.0,82.0
2018_09_CHI_BUF_2,82,3304.0,0.0,0.0,PUNT,147.0,0.0,0.0,83.0
2018_09_CHI_BUF_3,83,3145.0,0.0,0.0,PUNT,284.0,0.0,0.0,89.0
2018_09_CHI_BUF_4,89,2850.0,0.0,0.0,PUNT,82.0,0.0,0.0,37.0
2018_09_CHI_BUF_5,37,2756.0,0.0,0.0,TOUCHDOWN,172.0,7.0,0.0,75.0
2018_09_CHI_BUF_6,75,2583.0,0.0,7.0,PUNT,132.0,0.0,0.0,89.0
2018_09_CHI_BUF_7,89,2444.0,7.0,0.0,PUNT,86.0,0.0,0.0,49.0
2018_09_CHI_BUF_8,49,2347.0,0.0,7.0,FUMBLE,106.0,0.0,6.0,75.0
2018_09_CHI_BUF_9,75,2226.0,0.0,14.0,INTERCEPTION,33.0,0.0,0.0,38.0
2018_09_CHI_BUF_10,38,2181.0,14.0,0.0,PUNT,73.0,0.0,0.0,89.0
2018_09_CHI_BUF_11,89,2099.0,0.0,14.0,INTERCEPTION,81.0,0.0,6.0,75.0
2018_09_CHI_BUF_12,75,2012.0,0.0,21.0,PUNT,51.0,0.0,0.0,23.0
2018_09_CHI_BUF_13,23,1883.0,21.0,0.0,TOUCHDOWN,39.0,7.0,0.0,75.0
2018_09_CHI_BUF_14,75,1844.0,0.0,28.0,END_HALF,44.0,0.0,0.0,75.0
2018_09_CHI_BUF_15,75,1800.0,0.0,28.0,FIELD_GOAL,234.0,3.0,0.0,75.0
2018_09_CHI_BUF_16,75,1561.0,28.0,3.0,FIELD_GOAL,165.0,3.0,0.0,75.0
2018_09_CHI_BUF_17,75,1393.0,3.0,31.0,PUNT,73.0,0.0,0.0,46.0
2018_09_CHI_BUF_18,46,1314.0,31.0,3.0,INTERCEPTION,0.0,0.0,0.0,42.0
2018_09_CHI_BUF_19,42,1300.0,3.0,31.0,DOWNS,244.0,0.0,0.0,69.0
2018_09_CHI_BUF_20,69,1044.0,31.0,3.0,PUNT,115.0,0.0,0.0,87.0
2018_09_CHI_BUF_21,87,917.0,3.0,31.0,INTERCEPTION,9.0,0.0,0.0,28.0
2018_09_CHI_BUF_22,28,900.0,31.0,3.0,FIELD_GOAL,82.0,3.0,0.0,75.0
2018_09_CHI_BUF_23,75,813.0,3.0,34.0,TOUCHDOWN,472.0,6.0,0.0,50.0
2018_09_CHI_BUF_24,50,340.0,34.0,9.0,TOUCHDOWN,64.0,7.0,0.0,75.0
2018_09_CHI_BUF_25,75,276.0,9.0,41.0,DOWNS,156.0,0.0,0.0,60.0
2018_09_CHI_BUF_26,60,115.0,41.0,9.0,END_GAME,78.0,0.0,0.0,62.0
2018_09_DET_MIN_1,65,3596.0,0.0,0.0,TOUCHDOWN,303.0,7.0,0.0,75.0
2018_09_DET_MIN_2,75,3293.0,0.0,7.0,PUNT,112.0,0.0,0.0,82.0
2018_09_DET_MIN_3,82,3174.0,7.0,0.0,PUNT,76.0,0.0,0.0,65.0
2018_09_DET_MIN_4,65,3092.0,0.0,7.0,FIELD_GOAL,492.0,3.0,0.0,75.0
2018_09_DET_MIN_5,75,2596.0,7.0,3.0,INTERCEPTION,154.0,0.0,0.0,44.0
2018_09_DET_MIN_6,44,2429.0,3.0,7.0,FIELD_GOAL,341.0,3.0,0.0,75.0
2018_09_DET_MIN_7,75,2085.0,7.0,6.0,TOUCHDOWN,85.0,7.0,0.0,82.0
2018_09_DET_MIN_8,82,1994.0,6.0,14.0,PUNT,144.0,0.0,0.0,52.0
2018_09_DET_MIN_9,52,1839.0,14.0,6.0,FIELD_GOAL,31.0,3.0,0.0,75.0
2018_09_DET_MIN_11,75,1800.0,6.0,17.0,PUNT,115.0,0.0,0.0,71.0
2018_09_DET_MIN_12,71,1678.0,17.0,6.0,PUNT,306.0,0.0,0.0,97.0
2018_09_DET_MIN_13,97,1362.0,6.0,17.0,PUNT,152.0,0.0,0.0,59.0
2018_09_DET_MIN_14,59,1203.0,17.0,6.0,PUNT,84.0,0.0,0.0,86.0
2018_09_DET_MIN_15,86,1112.0,6.0,17.0,PUNT,207.0,0.0,0.0,79.0
2018_09_DET_MIN_16,79,900.0,17.0,6.0,FUMBLE,280.0,0.0,0.0,72.0
2018_09_DET_MIN_17,72,613.0,6.0,17.0,FUMBLE,182.0,0.0,6.0,88.0
2018_09_DET_MIN_18,88,413.0,6.0,24.0,FIELD_GOAL,340.0,3.0,0.0,49.0
2018_09_DET_MIN_19,49,69.0,24.0,9.0,PUNT,14.0,0.0,0.0,99.0
2018_09_DET_MIN_20,99,46.0,9.0,24.0,END_GAME,30.0,0.0,0.0,98.0
2018_09_GB_NE_1,59,3594.0,0.0,0.0,TOUCHDOWN,194.0,7.0,0.0,73.0
2018_09_GB_NE_2,73,3395.0,0.0,7.0,FIELD_GOAL,387.0,3.0,0.0,75.0
2018_09_GB_NE_3,75,3005.0,7.0,3.0,PUNT,86.0,0.0,0.0,87.0
2018_09_GB_NE_4,87,2910.0,3.0,7.0,PUNT,190.0,0.0,0.0,88.0
2018_09_GB_NE_5,88,2714.0,7.0,3.0,FIELD_GOAL,102.0,3.0,0.0,75.0
2018_09_GB_NE_6,75,2610.0,3.0,10.0,PUNT,47.0,0.0,0.0,73.0
2018_09_GB_NE_7,73,2557.0,10.0,3.0,PUNT,51.0,0.0,0.0,79.0
2018_09_GB_NE_8,79,2497.0,3.0,10.0,TOUCHDOWN,408.0,7.0,0.0,69.0
2018_09_GB_NE_9,69,2083.0,10.0,10.0,TOUCHDOWN,166.0,7.0,0.0,75.0
2018_09_GB_NE_10,75,1917.0,10.0,17.0,PUNT,96.0,0.0,0.0,78.0
2018_09_GB_NE_11,78,1815.0,17.0,10.0,END_HALF,0.0,0.0,0.0,76.0
2018_09_GB_NE_12,76,1796.0,10.0,17.0,TOUCHDOWN,218.0,7.0,0.0,75.0
2018_09_GB_NE_13,75,1578.0,17.0,17.0,DOWNS,252.0,0.0,0.0,99.0
2018_09_GB_NE_14,99,1322.0,17.0,17.0,PUNT,97.0,0.0,0.0,62.0
2018_09_GB_NE_15,62,1214.0,17.0,17.0,PUNT,150.0,0.0,0.0,93.0
2018_09_GB_NE_16,93,1054.0,17.0,17.0,FUMBLE,154.0,0.0,0.0,76.0
2018_09_GB_NE_17,76,892.0,17.0,17.0,TOUCHDOWN,286.0,7.0,0.0,75.0
2018_09_GB_NE_18,75,606.0,17.0,24.0,PUNT,86.0,0.0,0.0,72.0
2018_09_GB_NE_19,72,510.0,24.0,17.0,TOUCHDOWN,70.0,7.0,0.0,75.0
2018_09_GB_NE_20,75,440.0,17.0,31.0,DOWNS,208.0,0.0,0.0,52.0
2018_09_GB_NE_21,52,228.0,31.0,17.0,END_GAME,191.0,0.0,0.0,23.0
2018_09_HOU_DEN_1,75,3600.0,0.0,0.0,TOUCHDOWN,247.0,7.0,0.0,75.0
2018_09_HOU_DEN_2,75,3353.0,0.0,7.0,PUNT,74.0,0.0,0.0,69.0
2018_09_HOU_DEN_3,69,3267.0,7.0,0.0,PUNT,85.0,0.0,0.0,51.0
2018_09_HOU_DEN_4,51,3174.0,0.0,7.0,FIELD_GOAL,187.0,3.0,0.0,75.0
2018_09_HOU_DEN_5,75,2982.0,7.0,3.0,DOWNS,361.0,0.0,0.0,80.0
2018_09_HOU_DEN_6,80,2617.0,3.0,7.0,FUMBLE,64.0,0.0,0.0,22.0
2018_09_HOU_DEN_7,22,2544.0,7.0,3.0,TOUCHDOWN,79.0,6.0,0.0,75.0
2018_09_HOU_DEN_8,75,2465.0,3.0,13.0,PUNT,82.0,0.0,0.0,70.0
2018_09_HOU_DEN_9,70,2375.0,13.0,3.0,PUNT,81.0,0.0,0.0,87.0
2018_09_HOU_DEN_10,87,2283.0,3.0,13.0,TOUCHDOWN,150.0,7.0,0.0,75.0
2018_09_HOU_DEN_11,75,2133.0,13.0,10.0,PUNT,213.0,0.0,0.0,95.0
2018_09_HOU_DEN_12,95,1902.0,10.0,13.0,MISSED_FG,80.0,0.0,0.0,48.0
2018_09_HOU_DEN_13,48,1818.0,13.0,10.0,FIELD_GOAL,15.0,3.0,0.0,75.0
2018_09_HOU_DEN_14,75,1800.0,10.0,16.0,PUNT,87.0,0.0,0.0,77.0
2018_09_HOU_DEN_15,77,1702.0,16.0,10.0,PUNT,76.0,0.0,0.0,81.0
2018_09_HOU_DEN_16,81,1617.0,10.0,16.0,TOUCHDOWN,360.0,7.0,0.0,75.0
2018_09_HOU_DEN_17,75,1257.0,16.0,17.0,FIELD_GOAL,406.0,3.0,0.0,75.0
2018_09_HOU_DEN_18,75,846.0,17.0,19.0,PUNT,119.0,0.0,0.0,79.0
2018_09_HOU_DEN_19,79,718.0,19.0,17.0,PUNT,92.0,0.0,0.0,73.0
2018_09_HOU_DEN_20,73,615.0,17.0,19.0,PUNT,178.0,0.0,0.0,90.0
2018_09_HOU_DEN_21,90,430.0,19.0,17.0,PUNT,210.0,0.0,0.0,86.0
2018_09_HOU_DEN_22,86,209.0,17.0,19.0,MISSED_FG,206.0,0.0,0.0,33.0
2018_09_KC_CLE_1,75,3600.0,0.0,0.0,PUNT,235.0,0.0,0.0,95.0
2018_09_KC_CLE_2,95,3357.0,0.0,0.0,TOUCHDOWN,163.0,7.0,0.0,75.0
2018_09_KC_CLE_3,75,3194.0,0.0,7.0,FIELD_GOAL,329.0,3.0,0.0,75.0
2018_09_KC_CLE_4,75,2860.0,7.0,3.0,TOUCHDOWN,250.0,7.0,0.0,75.0
2018_09_KC_CLE_5,75,2610.0,3.0,14.0,TOUCHDOWN,421.0,6.0,0.0,75.0
2018_09_KC_CLE_6,75,2189.0,14.0,9.0,TOUCHDOWN,245.0,7.0,0.0,79.0
2018_09_KC_CLE_7,79,1939.0,9.0,21.0,TOUCHDOWN,113.0,6.0,0.0,65.0
2018_09_KC_CLE_8,65,1820.0,21.0,15.0,INTERCEPTION,17.0,0.0,0.0,75.0
2018_09_KC_CLE_9,75,1800.0,21.0,15.0,TOUCHDOWN,297.0,7.0,0.0,75.0
2018_09_KC_CLE_10,75,1503.0,15.0,28.0,BLOCKED_PUNT,113.0,0.0,0.0,21.0
2018_09_KC_CLE_11,21,1383.0,28.0,15.0,TOUCHDOWN,35.0,6.0,0.0,75.0
2018_09_KC_CLE_12,75,1348.0,15.0,34.0,TOUCHDOWN,451.0,6.0,0.0,75.0
2018_09_KC_CLE_13,75,897.0,34.0,21.0,FIELD_GOAL,327.0,3.0,0.0,75.0
2018_09_KC_CLE_14,75,567.0,21.0,37.0,DOWNS,92.0,0.0,0.0,54.0
2018_09_KC_CLE_15,54,467.0,37.0,21.0,PUNT,145.0,0.0,0.0,83.0
2018_09_KC_CLE_16,83,314.0,21.0,37.0,INTERCEPTION,35.0,0.0,0.0,65.0
2018_09_KC_CLE_17,65,269.0,37.0,21.0,PUNT,238.0,0.0,0.0,92.0
2018_09_KC_CLE_18,92,24.0,21.0,37.0,END_GAME,0.0,0.0,0.0,92.0
2018_09_LAC_SEA_1,75,3600.0,0.0,0.0,TOUCHDOWN,485.0,7.0,0.0,94.0
2018_09_LAC_SEA_2,94,3110.0,0.0,7.0,TOUCHDOWN,410.0,6.0,0.0,78.0
2018_09_LAC_SEA_3,78,2695.0,7.0,6.0,PUNT,125.0,0.0,0.0,83.0
2018_09_LAC_SEA_4,83,2560.0,6.0,7.0,TOUCHDOWN,64.0,6.0,0.0,84.0
2018_09_LAC_SEA_5,84,2491.0,7.0,12.0,PUNT,80.0,0.0,0.0,76.0
2018_09_LAC_SEA_6,76,2402.0,12.0,7.0,PUNT,52.0,0.0,0.0,77.0
2018_09_LAC_SEA_7,77,2337.0,7.0,12.0,MISSED_FG,182.0,0.0,0.0,59.0
2018_09_LAC_SEA_8,59,2149.0,12.0,7.0,PUNT,54.0,0.0,0.0,87.0
2018_09_LAC_SEA_9,87,2087.0,7.0,12.0,PUNT,150.0,0.0,0.0,65.0
2018_09_LAC_SEA_10,65,1925.0,12.0,7.0,TOUCHDOWN,55.0,7.0,0.0,75.0
2018_09_LAC_SEA_11,75,1870.0,7.0,19.0,FIELD_GOAL,66.0,3.0,0.0,84.0
2018_09_LAC_SEA_12,84,1794.0,19.0,10.0,PUNT,135.0,0.0,0.0,66.0
2018_09_LAC_SEA_13,66,1649.0,10.0,19.0,PUNT,87.0,0.0,0.0,85.0
2018_09_LAC_SEA_14,85,1554.0,19.0,10.0,MISSED_FG,216.0,0.0,0.0,68.0
2018_09_LAC_SEA_15,68,1333.0,10.0,19.0,PUNT,279.0,0.0,0.0,95.0
2018_09_LAC_SEA_16,95,1046.0,19.0,10.0,PUNT,146.0,0.0,0.0,80.0
2018_09_LAC_SEA_17,80,890.0,10.0,19.0,PUNT,163.0,0.0,0.0,94.0
2018_09_LAC_SEA_18,94,715.0,19.0,10.0,PUNT,235.0,0.0,0.0,77.0
2018_09_LAC_SEA_19,77,471.0,10.0,19.0,INTERCEPTION,59.0,0.0,6.0,54.0
2018_09_LAC_SEA_20,54,398.0,10.0,25.0,TOUCHDOWN,288.0,7.0,0.0,53.0
2018_09_LAC_SEA_21,53,109.0,25.0,17.0,PUNT,16.0,0.0,0.0,78.0
2018_09_LAC_SEA_22,78,84.0,17.0,25.0,END_GAME,84.0,0.0,0.0,6.0
2018_09_LA_NO_1,75,3600.0,0.0,0.0,TOUCHDOWN,335.0,7.0,0.0,71.0
2018_09_LA_NO_2,71,3261.0,0.0,7.0,TOUCHDOWN,197.0,7.0,0.0,75.0
2018_09_LA_NO_3,75,3064.0,7.0,7.0,TOUCHDOWN,264.0,7.0,0.0,75.0
2018_09_LA_NO_4,75,2800.0,7.0,14.0,TOUCHDOWN,148.0,7.0,0.0,75.0
2018_09_LA_NO_5,75,2648.0,14.0,14.0,FUMBLE,0.0,0.0,0.0,22.0
2018_09_LA_NO_6,22,2642.0,14.0,14.0,DOWNS,48.0,0.0,0.0,87.0
2018_09_LA_NO_7,87,2586.0,14.0,14.0,TOUCHDOWN,331.0,7.0,0.0,75.0
2018_09_LA_NO_8,75,2255.0,14.0,21.0,MISSED_FG,240.0,0.0,0.0,59.0
2018_09_LA_NO_9,59,2010.0,21.0,14.0,TOUCHDOWN,144.0,7.0,0.0,75.0
2018_09_LA_NO_10,75,1866.0,14.0,28.0,INTERCEPTION,0.0,0.0,0.0,34.0
2018_09_LA_NO_11,34,1859.0,28.0,14.0,TOUCHDOWN,33.0,7.0,0.0,75.0
2018_09_LA_NO_12,75,1826.0,14.0,35.0,FIELD_GOAL,24.0,3.0,0.0,77.0
2018_09_LA_NO_13,77,1796.0,17.0,35.0,TOUCHDOWN,318.0,7.0,0.0,75.0
2018_09_LA_NO_14,75,1478.0,35.0,24.0,PUNT,244.0,0.0,0.0,84.0
2018_09_LA_NO_15,84,1226.0,24.0,35.0,FIELD_GOAL,232.0,3.0,0.0,75.0
2018_09_LA_NO_16,75,990.0,35.0,27.0,PUNT,176.0,0.0,0.0,83.0
2018_09_LA_NO_17,83,807.0,27.0,35.0,TOUCHDOWN,219.0,8.0,0.0,75.0
2018_09_LA_NO_18,75,581.0,35.0,35.0,FIELD_GOAL,193.0,3.0,0.0,75.0
2018_09_LA_NO_19,75,383.0,35.0,38.0,PUNT,85.0,0.0,0.0,75.0
2018_09_LA_NO_20,75,290.0,38.0,35.0,TOUCHDOWN,58.0,7.0,0.0,58.0
2018_09_LA_NO_21,58,226.0,35.0,45.0,DOWNS,16.0,0.0,0.0,50.0
2018_09_LA_NO_22,50,206.0,45.0,35.0,END_GAME,167.0,0.0,0.0,40.0
2018_09_NYJ_MIA_1,75,3600.0,0.0,0.0,PUNT,112.0,0.0,0.0,85.0
2018_09_NYJ_MIA_2,85,3481.0,0.0,0.0,PUNT,122.0,0.0,0.0,65.0
2018_09_NYJ_MIA_3,65,3352.0,0.0,0.0,PUNT,227.0,0.0,0.0,88.0
2018_09_NYJ_MIA_4,88,3117.0,0.0,0.0,PUNT,117.0,0.0,0.0,61.0
2018_09_NYJ_MIA_5,61,2987.0,0.0,0.0,PUNT,99.0,0.0,0.0,84.0
2018_09_NYJ_MIA_6,84,2879.0,0.0,0.0,INTERCEPTION,115.0,0.0,0.0,43.0
2018_09_NYJ_MIA_7,43,2754.0,0.0,0.0,FIELD_GOAL,190.0,3.0,0.0,75.0
2018_09_NYJ_MIA_8,75,2559.0,0.0,3.0,PUNT,145.0,0.0,0.0,73.0
2018_09_NYJ_MIA_9,73,2403.0,3.0,0.0,PUNT,48.0,0.0,0.0,86.0
2018_09_NYJ_MIA_10,86,2336.0,0.0,3.0,PUNT,96.0,0.0,0.0,60.0
2018_09_NYJ_MIA_11,60,2234.0,3.0,0.0,FIELD_GOAL,360.0,3.0,0.0,75.0
2018_09_NYJ_MIA_12,75,1871.0,0.0,6.0,FIELD_GOAL,46.0,3.0,0.0,85.0
2018_09_NYJ_MIA_13,85,1815.0,6.0,3.0,END_HALF,0.0,0.0,0.0,75.0
2018_09_NYJ_MIA_14,75,1800.0,3.0,6.0,PUNT,242.0,0.0,0.0,92.0
2018_09_NYJ_MIA_15,92,1551.0,6.0,3.0,PUNT,249.0,0.0,0.0,80.0
2018_09_NYJ_MIA_16,80,1290.0,3.0,6.0,PUNT,61.0,0.0,0.0,59.0
2018_09_NYJ_MIA_17,59,1219.0,6.0,3.0,PUNT,107.0,0.0,0.0,82.0
2018_09_NYJ_MIA_18,82,1099.0,3.0,6.0,MISSED_FG,334.0,0.0,0.0,60.0
2018_09_NYJ_MIA_19,60,757.0,6.0,3.0,PUNT,52.0,0.0,0.0,85.0
2018_09_NYJ_MIA_20,85,697.0,3.0,6.0,INTERCEPTION,41.0,0.0,6.0,75.0
2018_09_NYJ_MIA_21,75,648.0,3.0,13.0,FIELD_GOAL,285.0,3.0,0.0,75.0
2018_09_NYJ_MIA_22,75,357.0,13.0,6.0,PUNT,91.0,0.0,0.0,82.0
2018_09_NYJ_MIA_23,82,261.0,6.0,13.0,INTERCEPTION,119.0,0.0,0.0,50.0
2018_09_NYJ_MIA_24,50,135.0,13.0,6.0,PUNT,19.0,0.0,0.0,89.0
2018_09_NYJ_MIA_25,89,106.0,6.0,13.0,INTERCEPTION,65.0,0.0,0.0,81.0
2018_09_NYJ_MIA_26,81,33.0,13.0,6.0,END_GAME,0.0,0.0,0.0,81.0
2018_09_OAK_SF_1,75,3600.0,0.0,0.0,FIELD_GOAL,326.0,3.0,0.0,75.0
